gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,at,ni,sale,costat
034443,2023-12-31,2023,INDL,C,D,STD,DOW,DOW INC,USD,57967.0000,589.0000,44622.0000,A
034447,2023-12-31,2023,INDL,C,D,STD,BYND,BEYOND MEAT INC,USD,774.4500,-338.1440,343.3760,A
034562,2023-12-31,2023,INDL,C,D,STD,ORGO,ORGANOGENESIS HOLDINGS INC,USD,460.0250,4.9450,433.1400,A
034578,2023-12-31,2023,INDL,C,D,STD,GOSS,GOSSAMER BIO INC,USD,311.9160,-179.8170,0.0000,A
034609,2023-12-31,2023,INDL,C,D,STD,PSTX,POSEIDA THERAPEUTICS,USD,273.8850,-123.4300,64.7030,A
034616,2023-12-31,2023,INDL,C,D,STD,ALEC,ALECTOR INC,USD,621.8270,-130.3910,97.0620,A
034636,2023-06-30,2023,INDL,C,D,STD,FOXA,FOX CORP,USD,21866.0000,1239.0000,14913.0000,A
034746,2023-12-31,2023,INDL,C,D,STD,CYCN,CYCLERION THERAPEUTICS,USD,13.3740,-5.2630,0.0000,A
034854,2023-12-31,2023,INDL,C,D,STD,SWAV,SHOCKWAVE MEDICAL INC,USD,1566.5630,147.2780,730.2300,A
034873,2023-12-31,2023,INDL,C,D,STD,LYFT,LYFT INC,USD,4564.4670,-340.3200,4403.5890,A
034882,2023-12-31,2023,INDL,C,D,STD,SILK,SILK ROAD MEDICAL INC,USD,265.3090,-55.7430,177.1340,A
034883,2023-12-31,2023,INDL,C,D,STD,DTIL,PRECISION BIOSCIENCES,USD,159.7810,-61.3190,48.7270,A
034919,2023-12-31,2023,INDL,C,D,STD,TW,TRADEWEB MARKETS INC,USD,7059.5380,364.8660,1338.2190,A
034929,2023-12-31,2023,INDL,C,D,STD,XFOR,X4 PHARMACEUTICALS INC,USD,147.2580,-101.1670,0.0000,A
034938,2023-12-31,2023,INDL,C,D,STD,RMBI,RICHMOND MUTUAL BANCO INC,USD,1461.0240,9.4870,72.0210,A
034941,2023-12-31,2023,INDL,C,D,STD,TH,TARGET HOSPITALITY CORP,USD,694.3530,173.7000,563.6080,A
034953,2023-12-31,2023,INDL,C,D,STD,PLMR,PALOMAR HOLDINGS INC,USD,1708.0220,79.2010,376.3080,A
034955,2023-01-31,2022,INDL,C,D,STD,PD,PAGERDUTY INC,USD,817.8730,-128.4230,370.7930,A
035005,2023-01-31,2022,INDL,C,D,STD,ZM,ZOOM VIDEO COMUNICATIONS INC,USD,8128.0650,103.7110,4392.9600,A
035013,2023-12-31,2023,INDL,C,D,STD,PINS,PINTEREST INC,USD,3594.4050,-35.6100,3055.0710,A
035035,2023-12-31,2023,INDL,C,D,STD,KTB,KONTOOR BRANDS INC,USD,1645.4390,230.9940,2607.4720,A
035062,2023-12-31,2023,INDL,C,D,STD,TMDX,TRANSMEDICS GROUP INC,USD,706.0470,-25.0280,241.6230,A
035065,2023-12-31,2023,INDL,C,D,STD,AVTR,AVANTOR INC,USD,12972.7000,321.1000,6967.2000,A
035077,2023-12-31,2023,INDL,C,D,STD,UBER,UBER TECHNOLOGIES INC,USD,38699.0000,1887.0000,37281.0000,A
035078,2023-12-31,2023,INDL,C,D,STD,RRBI,RED RIVER BANCSHARES INC,USD,3128.8100,34.8790,139.6820,A
035090,2023-12-31,2023,INDL,C,D,STD,NXTC,NEXTCURE INC,USD,128.0380,-62.7230,0.0000,A
035091,2023-12-31,2023,INDL,C,D,STD,APLT,APPLIED THERAPEUTICS INC,USD,54.8330,-119.7630,9.9930,A
035101,2023-12-31,2023,INDL,C,D,STD,SPFI,SOUTH PLAINS FINANCIAL INC,USD,4204.7930,62.7450,254.0720,A
035120,2023-12-31,2023,INDL,C,D,STD,FSLY,FASTLY INC,USD,1525.1910,-133.0880,505.9880,A
035136,2023-12-31,2023,INDL,C,D,STD,IDYA,IDEAYA BIOSCIENCES INC,USD,649.3160,-112.9610,23.3850,A
035158,2023-12-31,2023,INDL,C,D,STD,PSN,PARSONS CORP,USD,4804.0610,161.1490,5442.7490,A
035168,2023-12-31,2023,INDL,C,D,STD,CTVA,CORTEVA INC,USD,42996.0000,735.0000,17155.0000,A
035182,2023-01-31,2022,INDL,C,D,STD,CRWD,CROWDSTRIKE HOLDINGS INC,USD,5026.5400,-183.2450,2241.2360,A
035254,2023-12-31,2023,INDL,C,D,STD,PSNL,PERSONALIS INC,USD,225.0990,-108.2960,73.4810,A
035255,2023-12-31,2023,INDL,C,D,STD,STOK,STOKE THERAPEUTICS INC,USD,228.3420,-104.6990,8.7800,A
035264,2023-12-31,2023,INDL,C,D,STD,BBIO,BRIDGEBIO PHARMA INC,USD,546.3800,-643.2020,9.3030,A
035267,2023-12-31,2023,INDL,C,D,STD,AKRO,AKERO THERAPEUTICS INC,USD,580.2710,-151.7590,0.0000,A
035279,2023-12-31,2023,INDL,C,D,STD,ADPT,ADAPTIVE BIOTECH CORP,USD,661.1340,-225.2500,170.2760,A
035280,2023-12-31,2023,INDL,C,D,STD,MORF,MORPHIC HOLDING INC,USD,722.5140,-152.0950,0.5210,A
035288,2023-12-31,2023,INDL,C,D,STD,REAL,REALREAL INC (THE),USD,446.9230,-168.4720,549.3040,A
035306,2023-12-31,2023,INDL,C,D,STD,INBX,INHIBRX INC,USD,307.8930,-241.3610,1.8000,A
035373,2023-12-31,2023,INDL,C,D,STD,CMBM,CAMBIUM NETWORKS CORP,USD,217.8750,-77.4200,220.1950,A
035376,2023-12-31,2023,INDL,C,D,STD,FULC,FULCRUM THERAPEUTICS INC,USD,257.6940,-97.3350,2.8050,A
035377,2023-01-31,2022,INDL,C,D,STD,PHR,PHREESIA INC,USD,370.0570,-176.1460,280.9100,A
035391,2023-12-31,2023,INDL,C,D,STD,HCAT,HEALTH CATALYST INC,USD,701.8140,-118.1470,295.9380,A
035395,2023-12-31,2023,INDL,C,D,STD,NOVA,SUNNOVA ENRGY INTL INC,USD,11340.9710,-417.9610,720.6530,A
035396,2023-12-31,2023,INDL,C,D,STD,CSTL,CASTLE BIOSCIENCES INC,USD,453.3400,-57.4660,219.7880,A
035429,2023-12-31,2023,INDL,C,D,STD,RAPT,RAPT THERAPEUTICS INC,USD,173.3290,-116.7980,0.0000,A
035447,2023-03-31,2022,INDL,C,D,STD,DT,DYNATRACE INC,USD,2765.3470,107.9590,1158.5300,A
035451,2023-09-30,2023,INDL,C,D,STD,ONEW,ONEWATER MARINE INC,USD,1689.1590,-38.5920,1936.3100,A
035455,2023-12-31,2023,INDL,C,D,STD,CFB,CROSSFIRST BANKSHARES INC,USD,7380.6800,66.6690,456.9450,A
035471,2023-12-31,2023,INDL,C,D,STD,OPRT,OPORTUN FINANCIAL CORP,USD,3411.8880,-179.9510,460.0800,A
035497,2023-12-31,2023,INDL,C,D,STD,NVST,ENVISTA HOLDINGS CORP,USD,6605.1000,-100.2000,2566.5000,A
035543,2023-12-31,2023,INDL,C,D,STD,OPCH,OPTION CARE HEALTH INC,USD,3217.0350,267.0900,4302.3240,A
035600,2023-12-31,2023,INDL,C,D,STD,SWTX,SPRINGWORKS THERAPEUTICS INC,USD,725.7880,-325.1040,5.4470,A
035604,2023-12-31,2023,INDL,C,D,STD,NET,CLOUDFLARE INC,USD,2759.7670,-183.9490,1296.7450,A
035614,2023-09-30,2023,INDL,C,D,STD,CRNC,CERENCE INC,USD,1297.5900,-56.2540,294.4750,A
035620,2023-12-31,2023,INDL,C,D,STD,DDOG,DATADOG INC,USD,3936.0720,48.5680,2128.3590,A
035627,2023-06-30,2023,INDL,C,D,STD,PTON,PELOTON INTERACTIVE INC,USD,2769.1000,-1261.7000,2814.9000,A
035638,2023-12-31,2023,INDL,C,D,STD,VIR,VIR BIOTECHNOLOGY INC,USD,1919.0600,-615.0610,86.1800,A
035639,2023-12-31,2023,INDL,C,D,STD,IGMS,IGM BIOSCIENCES INC,USD,423.4110,-246.4160,2.1300,A
035640,2023-12-31,2023,INDL,C,D,STD,TXG,10X GENOMICS INC,USD,965.1430,-255.0990,618.7270,A
035642,2023-12-31,2023,INDL,C,D,STD,PNTG,PENNANT GROUP INC (THE),USD,539.6910,13.3790,544.8910,A
035648,2023-12-31,2023,INDL,C,D,STD,APRE,APREA THERAPEUTICS INC,USD,22.6500,-14.2870,0.5830,A
035684,2023-09-30,2023,INDL,C,D,STD,BRBR,BELLRING BRANDS INC,USD,691.6000,165.5000,1666.8000,A
035708,2023-12-31,2023,INDL,C,D,STD,PGNY,PROGYNY INC,USD,756.6200,62.0370,1088.5980,A
035714,2023-12-31,2023,INDL,C,D,STD,BEAM,BEAM THERAPEUTICS INC,USD,1459.7140,-132.5270,377.7090,A
035728,2023-12-31,2023,INDL,C,D,STD,PHAT,PHATHOM PHARMA INC,USD,413.8420,-201.5920,0.6820,A
035729,2023-12-31,2023,INDL,C,D,STD,FDMT,4D MOLECULAR THER INC,USD,339.8910,-100.8370,20.7230,A
035759,2023-12-31,2023,INDL,C,D,STD,HBT,HBT FINANCIAL INC,USD,5073.1700,65.8420,264.9700,A
035776,2023-12-31,2023,INDL,C,D,STD,ETNB,89BIO INC,USD,596.2690,-142.1890,0.0000,A
035794,2023-12-31,2023,INDL,C,D,STD,SITM,SITIME CORP,USD,951.6830,-80.5350,143.9930,A
035808,2023-12-31,2023,INDL,C,D,STD,SPCE,VIRGIN GALACTIC HOLDINGS INC,USD,1179.5170,-502.3370,6.8000,A
035852,2023-12-31,2023,INDL,C,D,STD,AHCO,ADAPTHEALTH CORP,USD,4508.6500,-678.8950,3200.1770,A
035868,2023-06-30,2023,INDL,C,D,STD,BILL,BILL HOLDINGS INC,USD,9636.0180,-223.7250,1058.4680,A
035874,2023-12-31,2023,INDL,C,D,STD,REYN,REYNOLDS CONSUMER PRODUCTS,USD,4780.0000,298.0000,3756.0000,A
035882,2023-12-31,2023,INDL,C,D,STD,BIPC,BROOKFIELD INFRASTRCTR,USD,23909.0000,111.0000,2503.0000,A
035922,2023-12-31,2023,INDL,C,D,STD,SPT,SPROUT SOCIAL INC,USD,396.5850,-66.4270,333.6430,A
035982,2023-03-31,2022,INDL,C,D,STD,IMVT,IMMUNOVANT INC,USD,405.8380,-210.9600,0.0000,A
036028,2023-12-31,2023,INDL,C,D,STD,ARQT,ARCUTIS BIOTHERAPEUTICS INC,USD,341.3650,-262.1400,59.6060,A
036051,2023-12-31,2023,INDL,C,D,STD,SDGR,SCHRODINGER INC,USD,802.9550,40.7200,216.6660,A
036052,2023-12-31,2023,INDL,C,D,STD,BDTX,BLACK DIAMOND THERAPEUTICS,USD,158.5670,-82.4420,0.0000,A
036083,2023-12-31,2023,INDL,C,D,STD,RVMD,REVOLUTION MEDICINES INC,USD,2061.7050,-436.3670,11.5800,A
036140,2023-12-31,2023,INDL,C,D,STD,PASG,PASSAGE BIO INC,USD,150.5450,-102.0620,0.0000,A
036175,2023-12-31,2023,INDL,C,D,STD,VRT,VERTIV HOLDINGS CO,USD,7998.5000,460.2000,6863.2000,A
036190,2023-12-31,2023,INDL,C,D,STD,OTIS,OTIS WORLDWIDE CORP,USD,10117.0000,1406.0000,14209.0000,A
036191,2023-12-31,2023,INDL,C,D,STD,CARR,CARRIER GLOBAL CORP,USD,32822.0000,1349.0000,22098.0000,A
036193,2023-09-30,2023,INDL,C,D,STD,AZEK,AZEK COMPANY INC (THE),USD,2365.5540,67.9550,1370.3160,A
036203,2023-12-31,2023,INDL,C,D,STD,VNT,VONTIER CORP,USD,4294.0000,376.9000,3095.2000,A
036206,2023-12-31,2023,INDL,C,D,STD,ALTG,ALTA EQUIPMENT GROUP INC,USD,1570.9000,8.9000,1876.8000,A
036234,2023-06-30,2023,INDL,C,D,STD,SLQT,SELECTQUOTE INC,USD,1219.2510,-58.5440,1002.8480,A
036236,2023-12-31,2023,INDL,C,D,STD,NARI,INARI MEDICAL INC,USD,674.2350,-1.6360,493.6320,A
036260,2023-12-31,2023,INDL,C,D,STD,LUNG,PULMONX CORP,USD,177.7810,-60.8430,68.6750,A
036263,2023-02-28,2022,INDL,C,D,STD,ACCD,ACCOLADE INC,USD,903.0690,-459.6500,363.1420,A
036264,2023-12-31,2023,INDL,C,D,STD,ORIC,ORIC PHARMACEUTICALS,USD,252.0070,-100.6970,0.0000,A
036293,2023-12-31,2023,INDL,C,D,STD,GDYN,GRID DYNAMICS HOLDGS INC,USD,435.1650,-1.7650,312.9100,A
036301,2023-12-31,2023,INDL,C,D,STD,ZNTL,ZENTALIS PHARMACEUTICALS INC,USD,551.6880,-292.1910,0.0000,A
036328,2023-12-31,2023,INDL,C,D,STD,KROS,KEROS THERAPEUTICS INC,USD,370.0250,-152.9920,0.1510,A
036464,2023-12-31,2023,INDL,C,D,STD,PLRX,PLIANT THERAPEUTICS IN,USD,512.1540,-161.3360,1.5800,A
036473,2023-12-31,2023,INDL,C,D,STD,RNA,AVIDITY BIOSCIENCE INC,USD,628.5550,-212.2200,9.5600,A
036474,2023-12-31,2023,INDL,C,D,STD,RPRX,ROYALTY PHARMA PLC,USD,16381.8510,1134.8340,2354.5540,A
036512,2023-12-31,2023,INDL,C,D,STD,VRM,VROOM INC,USD,1475.4220,-365.5400,893.2030,A
036550,2023-12-31,2023,INDL,C,D,STD,ACEL,ACCEL ENTERTAINMENT INC,USD,912.8930,45.6030,1170.4200,A
036599,2023-12-31,2023,INDL,C,D,STD,GBIO,GENERATION BIO CO,USD,374.7580,-126.6120,5.9040,A
036600,2023-12-31,2023,INDL,C,D,STD,PCVX,VAXCYTE INC,USD,1407.9170,-402.2660,0.0000,A
036633,2023-12-31,2023,INDL,C,D,STD,EBC,EASTERN BANKSHARES INC,USD,21133.2780,232.1770,558.7060,A
036635,2023-12-31,2023,INDL,C,D,STD,GOCO,GOHEALTH INC,USD,1499.5700,-63.2570,734.6710,A
036641,2023-12-31,2023,INDL,C,D,STD,RXT,RACKSPACE TECHNOLO INC,USD,4096.2000,-837.8000,2957.1000,A
036642,2023-12-31,2023,INDL,C,D,STD,NKTX,NKARTA INC,USD,378.8850,-117.5010,0.0000,A
036677,2023-12-31,2023,INDL,C,D,STD,RLAY,RELAY THERAPEUTICS INC,USD,843.9800,-341.9730,25.5460,A
036679,2023-12-31,2023,INDL,C,D,STD,ITOS,ITEOS THERAPEUTICS INC,USD,667.5880,-112.6420,12.5950,A
036691,2023-12-31,2023,INDL,C,D,STD,IAC,IAC INC,USD,10371.1770,265.9420,4365.2350,A
036692,2023-12-31,2023,INDL,C,D,STD,LMND,LEMONADE INC,USD,1633.3000,-236.9000,429.8000,A
036704,2023-12-31,2023,INDL,C,D,STD,ALXO,ALX ONCOLOGY HOLDI INC,USD,242.5530,-160.8050,0.0000,A
036711,2023-01-31,2022,INDL,C,D,STD,NCNO,NCINO INC,USD,1327.2690,-102.7200,408.3150,A
036717,2023-12-31,2023,INDL,C,D,STD,JAMF,JAMF HOLDING CORP,USD,1589.6520,-110.0860,560.5710,A
036718,2023-12-31,2023,INDL,C,D,STD,MEG,MONTROSE ENV GROUP INC,USD,816.7860,-30.8590,624.2080,A
036722,2023-12-31,2023,INDL,C,D,STD,RKT,ROCKET COS INC,USD,19231.7400,-15.5140,4005.8570,A
036726,2023-12-31,2023,INDL,C,D,STD,VITL,VITAL FARMS INC,USD,275.1780,25.5660,471.8570,A
036754,2023-12-31,2023,INDL,C,D,STD,BIGC,BIGCOMMERCE HOLDIN INC,USD,444.0580,-64.6710,309.3940,A
036757,2023-12-31,2023,INDL,C,D,STD,AFIB,ACUTUS MEDICAL INC,USD,53.9600,-81.6630,7.1640,A
036767,2023-11-30,2023,INDL,C,D,STD,NRIX,NURIX THERAPEUTICS INC,USD,355.5980,-143.9480,76.9870,A
036768,2023-12-31,2023,INDL,C,D,STD,ANNX,ANNEXON INC,USD,297.6740,-134.2370,0.0000,A
036769,2023-12-31,2023,INDL,C,D,STD,INZY,INOZYME PHARMA INC,USD,200.8470,-71.1690,0.0000,A
036777,2023-12-31,2023,INDL,C,D,STD,NTST,NETSTREIT CORP,USD,1946.2360,6.8370,131.9050,A
036786,2023-12-31,2023,INDL,C,D,STD,ALVR,ALLOVIR INC,USD,190.7960,-190.4180,0.0000,A
036790,2023-12-31,2023,INDL,C,D,STD,BEPC,BROOKFIELD RENEWABLE CORP,USD,49421.0000,-181.0000,3967.0000,A
036819,2023-12-31,2023,INDL,C,D,STD,KYMR,KYMERA THERAPEUTIC INC,USD,575.7590,-146.9620,78.5920,A
036826,2023-04-30,2022,INDL,C,D,STD,AOUT,AMERICAN OUTDOOR BRANDS,USD,243.5870,-12.0240,191.2090,A
036885,2023-12-31,2023,INDL,C,D,STD,OM,OUTSET MEDICAL INC,USD,313.8010,-172.7970,130.3760,A
036898,2023-12-31,2023,INDL,C,D,STD,U,UNITY SOFTWARE INC,USD,7243.4410,-822.0110,2187.3170,A
036911,2023-12-31,2023,INDL,C,D,STD,DYN,DYNE THERAPEUTICS INC,USD,165.0820,-235.9370,0.0000,A
036915,2023-12-31,2023,INDL,C,D,STD,ATHA,ATHIRA PHARMA INC,USD,160.2450,-117.6720,0.0000,A
036929,2023-12-31,2023,INDL,C,D,STD,LNSR,LENSAR INC,USD,69.5850,-14.3830,42.1640,A
036945,2023-12-31,2023,INDL,C,D,STD,FROG,JFROG LTD,USD,972.5560,-61.2560,349.8860,A
036950,2023-12-31,2023,INDL,C,D,STD,AMWL,AMERICAN WELL CORP,USD,589.7050,-675.1640,259.0470,A
036967,2023-12-31,2023,INDL,C,D,STD,BNL,BROADSTONE NET LEASE INC,USD,5268.7350,155.4780,443.4000,A
036973,2023-12-31,2023,INDL,C,D,STD,PTVE,PACTIV EVERGREEN INC,USD,6395.0000,-223.0000,5510.0000,A
037013,2023-12-31,2023,INDL,C,D,STD,TSHA,TAYSHA GENE THERPS INC,USD,172.7310,-111.5660,15.4510,A
037036,2023-12-31,2023,INDL,C,D,STD,PMVP,PMV PHARMACEUTICALS INC,USD,252.1520,-68.9600,0.0000,A
037054,2023-01-31,2022,INDL,C,D,STD,ASO,ACADEMY SPO AND OU INC,USD,4595.4390,628.0010,6395.0730,A
037063,2023-12-31,2023,INDL,C,D,STD,PRLD,PRELUDE THERAPEUTICS INC,USD,277.6650,-121.8320,0.0000,A
037081,2023-12-31,2023,INDL,C,D,STD,CCCC,C4 THERAPEUTICS INC,USD,376.4510,-132.4930,20.7560,A
037084,2023-12-31,2023,INDL,C,D,STD,ALGS,ALIGOS THERAPEUTICS INC,USD,151.5270,-87.6790,15.5290,A
037090,2023-12-31,2023,INDL,C,D,STD,CRSR,CORSAIR GAMING INC,USD,1357.4630,-2.5900,1459.8750,A
037102,2023-12-31,2023,INDL,C,D,STD,KRON,KRONOS BIO INC,USD,213.2790,-112.6730,6.2880,A
037110,2023-12-31,2023,INDL,C,D,STD,STTK,SHATTUCK LABS INC,USD,159.5640,-87.2980,1.6570,A
037148,2023-12-31,2023,INDL,C,D,STD,MAX,MEDIAALPHA INC,USD,153.9250,-40.4200,388.1490,A
037187,2023-12-31,2023,INDL,C,D,STD,PRAX,PRAXIS PRECIS MEDI INC,USD,87.9480,-123.2770,2.4470,A
037200,2023-12-31,2023,INDL,C,D,STD,ARRY,ARRAY TECHNOLOGIES INC,USD,1706.7410,137.2400,1576.5510,A
037284,2023-09-30,2023,INDL,C,D,STD,LESL,LESLIE'S INC,USD,1034.4350,27.2420,1451.2090,A
037292,2023-12-31,2023,INDL,C,D,STD,AVIR,ATEA PHARMACEUTICALS INC,USD,594.9680,-135.9560,0.0000,A
037293,2023-12-31,2023,INDL,C,D,STD,GATO,GATOS SILVER INC,USD,400.9040,12.8600,0.0000,A
037305,2023-12-31,2023,INDL,C,D,STD,NGMS,NEOGAMES SA,USD,459.3800,-18.2770,191.5380,A
037309,2023-03-31,2022,INDL,C,D,STD,ALGM,ALLEGRO MICROSYSTEMS INC,USD,1181.1550,187.3570,973.6530,A
037338,2023-12-31,2023,INDL,C,D,STD,SHC,SOTERA HEALTH CO,USD,3130.4200,51.3760,1049.2880,A
037354,2023-12-31,2023,INDL,C,D,STD,MRVI,MARAVAI LIFESCIENS HLDGS INC,USD,1487.4500,-119.0290,288.9450,A
037357,2023-12-31,2023,INDL,C,D,STD,UPST,UPSTART HOLDINGS INC,USD,2017.1000,-240.1320,548.4560,A
037382,2023-11-30,2023,INDL,C,D,STD,CNXC,CONCENTRIX CORP,USD,12491.8270,313.8420,7114.7060,A
037412,2023-12-31,2023,INDL,C,D,STD,OLMA,OLEMA PHARMACEUTICALS INC,USD,276.9450,-96.6550,0.0000,A
037414,2023-12-31,2023,INDL,C,D,STD,CERT,CERTARA INC,USD,1563.1400,-55.3570,354.3370,A
037425,2023-12-31,2023,INDL,C,D,STD,SEER,SEER INC,USD,436.2690,-86.2770,16.6610,A
037445,2023-12-31,2023,INDL,C,D,STD,AAN,AARONS CO INC (THE),USD,1826.5760,2.8230,2139.8900,A
037480,2023-12-31,2023,INDL,C,D,STD,MASS,908 DEVICES INC,USD,202.9810,-36.3990,50.2290,A
037486,2023-12-31,2023,INDL,C,D,STD,KNTE,KINNATE BIOPHARMA INC,USD,173.6050,-112.6490,0.0000,A
037489,2023-12-31,2023,INDL,C,D,STD,AIRC,APARTMENT INCOME REIT CORP,USD,6134.7520,635.1010,798.7020,A
037502,2023-01-31,2022,INDL,C,D,STD,WOOF,PETCO HEALTH AND WELLNESS CO,USD,6612.8290,90.8010,6035.9670,A
037517,2023-04-30,2022,INDL,C,D,STD,AI,C3.AI INC,USD,1103.0280,-268.8390,266.7950,A
037541,2023-12-31,2023,INDL,C,D,STD,BCAB,BIOATLA INC,USD,119.6580,-123.4620,0.0000,A
037646,2023-12-31,2023,INDL,C,D,STD,SHLS,SHOALS TECHNOLOGIES GRP INC,USD,843.9930,39.9740,488.9390,A
037675,2023-12-31,2023,INDL,C,D,STD,CGEM,CULLINAN THERAPEUTICS INC,USD,484.1820,-153.1620,0.0000,A
037751,2023-12-31,2023,INDL,C,D,STD,DRVN,DRIVEN BRANDS HOLDINGS INC,USD,5910.8040,-744.9620,2304.0290,A
037752,2023-12-31,2023,INDL,C,D,STD,PLTK,PLAYTIKA HOLDING CORP,USD,3175.0000,235.0000,2567.0000,A
037786,2023-12-31,2023,INDL,C,D,STD,BOLT,BOLT BIOTHRPTCS INC,USD,159.7840,-69.1970,7.8760,A
037787,2023-12-31,2023,INDL,C,D,STD,ONTF,ON24 INC,USD,280.3020,-51.7860,163.7080,A
037824,2023-12-31,2023,INDL,C,D,STD,DSP,VIANT TECHNOLOGY INC,USD,404.9110,-3.4430,222.9340,A
037844,2023-12-31,2023,INDL,C,D,STD,VOR,VOR BIOPHARMA INC,USD,198.1260,-117.8630,0.0000,A
037895,2023-01-31,2022,INDL,C,D,STD,CGNT,COGNYTE SOFTWARE LTD,USD,443.0780,-114.1320,312.0620,A
037925,2023-12-31,2023,INDL,C,D,STD,SANA,SANA BIOTCHNOLOGY INC,USD,565.2990,-283.2550,0.0000,A
038757,2023-12-31,2023,INDL,C,D,STD,VMEO,VIMEO INC,USD,622.9200,22.0320,417.2140,A
038923,2023-12-31,2023,INDL,C,D,STD,TBIO,TELESIS BIO INC,USD,70.4110,-47.7240,27.5090,A
041539,2023-12-31,2023,INDL,C,D,STD,XPER,XPERI INC,USD,673.6350,-136.6130,521.3340,A
041597,2023-12-31,2023,INDL,C,D,STD,XONE,BONDBLOXX B O Y T D US T ETF,USD,,,,A
041622,2023-12-31,2023,INDL,C,D,STD,BHVN,BIOHAVEN LTD,USD,513.2120,-408.1680,0.0000,A
043117,2023-12-31,2023,INDL,C,D,STD,FLOW,GLOBAL X US CASH FLO KNG 100,USD,,,,A
043507,2023-12-31,2023,INDL,C,D,STD,MNR,MACH NATURAL RESOURCES LP,USD,2304.5150,346.5580,762.3090,A
043537,2023-12-31,2023,INDL,C,D,STD,INOV,INNOVATOR INTE D P B ETF NOV,USD,,,,A
060800,2023-12-31,2023,INDL,C,D,STD,SBGI,SINCLAIR INC,USD,6085.0000,-291.0000,3134.0000,A
060902,2023-12-31,2023,INDL,C,D,STD,HA,HAWAIIAN HOLDINGS INC,USD,3733.5250,-260.4940,2716.2840,A
060923,2023-01-31,2022,INDL,C,D,STD,PLAY,DAVE & BUSTER'S ENTMT INC,USD,3760.9930,137.1350,1964.4270,A
060979,2023-12-31,2023,INDL,C,D,STD,WAB,WABTEC CORP,USD,18988.0000,815.0000,9677.0000,A
061004,2023-12-31,2023,INDL,C,D,STD,ACTG,ACACIA RESEARCH CORP,USD,633.5450,67.0600,125.1020,A
061129,2023-12-31,2023,INDL,C,D,STD,RWT,REDWOOD TRUST INC,USD,14504.3270,-2.2740,724.4620,A
061153,2023-12-31,2023,INDL,C,D,STD,EAF,GRAFTECH INTERNATIONAL LTD,USD,1288.8890,-255.2500,620.5000,A
061163,2023-12-31,2023,INDL,C,D,STD,SHO,SUNSTONE HOTEL INVESTORS INC,USD,3149.3210,206.7080,992.7930,A
061179,2023-12-31,2023,INDL,C,D,STD,KFRC,KFORCE INC,USD,357.9790,61.0750,1531.7560,A
061181,2023-12-31,2023,INDL,C,D,STD,IART,INTEGRA LIFESCIENCES HOLDNGS,USD,3781.9880,67.7410,1560.2730,A
061188,2023-12-31,2023,INDL,C,D,STD,SVC,SERVICE PROPERTIES TRUST,USD,7356.1160,-32.7790,1890.4600,A
061302,2023-12-31,2023,INDL,C,D,STD,ACGL,ARCH CAPITAL GROUP LTD,USD,58906.0000,4443.0000,13356.0000,A
061325,2023-12-31,2023,INDL,C,D,STD,MD,PEDIATRIX MEDICAL GROUP INC,USD,2219.8100,-60.4080,1994.6400,A
061356,2023-12-31,2023,INDL,C,D,STD,NOVT,NOVANTA INC,USD,1226.0560,72.8780,881.6620,A
061380,2023-12-31,2023,INDL,C,D,STD,ERIE,ERIE INDEMNITY CO,USD,2471.9640,446.0610,3268.9400,A
061399,2023-12-31,2023,INDL,C,D,STD,MYGN,MYRIAD GENETICS INC,USD,1146.5000,-263.3000,753.2000,A
061406,2023-12-31,2023,INDL,C,D,STD,RNR,RENAISSANCERE HOLDINGS LTD,USD,49007.1050,2561.1320,9132.6130,A
061408,2023-12-31,2023,INDL,C,D,STD,THG,HANOVER INSURANCE GROUP INC,USD,14612.6000,35.3000,5993.5000,A
061418,2023-09-30,2023,INDL,C,D,STD,RICK,RCI HOSPITALITY HLDGS INC,USD,610.8840,29.2460,293.7900,A
061420,2023-12-31,2023,INDL,C,D,STD,POOL,POOL CORP,USD,3428.0680,523.2290,5541.5950,A
061483,2023-12-31,2023,INDL,C,D,STD,DVA,DAVITA INC,USD,16893.5780,691.5350,12140.1470,A
061487,2023-12-31,2023,INDL,C,D,STD,BANR,BANNER CORP,USD,15670.3910,183.6240,745.9810,A
061490,2023-12-31,2023,INDL,C,D,STD,OPK,OPKO HEALTH INC,USD,2011.6980,-188.8630,863.4950,A
061494,2023-12-31,2023,INDL,C,D,STD,HSIC,HENRY SCHEIN INC,USD,10573.0000,416.0000,12339.0000,A
061562,2023-12-31,2023,INDL,C,D,STD,AEIS,ADVANCED ENERGY INDS INC,USD,2556.7570,128.2840,1655.8100,A
061567,2023-06-30,2023,INDL,C,D,STD,EL,ESTEE LAUDER COMPANIES INC,USD,23415.0000,1006.0000,15937.0000,A
061574,2023-12-31,2023,INDL,C,D,STD,WAT,WATERS CORP,USD,4626.8540,642.2340,2956.4160,A
061581,2023-12-31,2023,INDL,C,D,STD,SAM,BOSTON BEER INC  -CL A,USD,1429.9930,76.2500,2008.6250,A
061585,2023-12-31,2023,INDL,C,D,STD,FFIC,FLUSHING FINANCIAL CORP,USD,8537.2360,28.6640,422.7840,A
061591,2023-04-30,2022,INDL,C,D,STD,NTAP,NETAPP INC,USD,9818.0000,1274.0000,6362.0000,A
